studynumber,Measure_Year,MiddleClimate,Rs_Norm,Tm,Pm,NoObs
6100,2007,Cw,0.737,11.3,5.3,12
6100,2007,Cw,0.898,13.3,23.3,12
6100,2007,Cw,1.273,17.2,69.3,12
6100,2007,Cw,1.588,24,44.9,12
6100,2007,Cw,2.467,24.1,134.1,12
6100,2007,Cw,2.8,25.8,305.2,12
6100,2007,Cw,2.61,27.6,132.1,12
6100,2007,Cw,2.414,21.9,145.8,12
6100,2007,Cw,1.862,16.5,76,12
6100,2007,Cw,1.375,12.8,8.5,12
6100,2007,Cw,0.88,8.1,21,12
6102,2007,Cs,0.892,12.1,24.4,26
6102,2007,Cs,0.552,14.6,6.4,26
6102,2007,Cs,0.618,16.4,48.5,26
6102,2007,Cs,0.513,20.1,10.4,26
6102,2007,Cs,0.174,26.3,0.2,26
6102,2007,Cs,0.203,27.2,0,26
6102,2007,Cs,1.043,24.6,36.7,26
6102,2007,Cs,1.499,20.8,57.5,26
6102,2007,Cs,1.321,15.9,6.5,26
6102,2007,Cs,0.938,13.4,31.2,26
6102,2008,Cs,1.276,13.2,17.5,26
6102,2008,Cs,0.632,14.1,26.7,26
6102,2007,Cs,0.896,12.1,24.4,26
6102,2007,Cs,1.643,14.5,9.9,26
6102,2007,Cs,1.211,14.6,6.4,26
6102,2007,Cs,1.808,16.4,48.5,26
6102,2007,Cs,1.435,20.1,10.4,26
6102,2007,Cs,0.659,22.9,0,26
6102,2007,Cs,0.451,26.3,0.2,26
6102,2007,Cs,0.601,27.2,0,26
6102,2007,Cs,0.825,24.6,36.7,26
6102,2007,Cs,1.647,20.8,57.5,26
6102,2007,Cs,1.259,15.9,6.5,26
6102,2007,Cs,0.991,13.4,31.2,26
6102,2008,Cs,1.305,13.2,17.5,26
6102,2008,Cs,1.216,14.1,26.7,26
6112,2006,B,0.855,14.2,16.4,55
6112,2006,B,1.45,17.3,16.7,55
6112,2006,B,0.175,24.5,0,55
6112,2006,B,0.323,20.7,11.7,55
6112,2007,B,1.015,9.3,39.7,55
6112,2007,B,2.06,12.7,25,55
6112,2007,B,0.29,24.1,0,55
6112,2007,B,0.342,23.3,0.9,55
6112,2006,Cs,2.414,15.7,25.3,55
6112,2006,Cs,2.883,22,0,55
6112,2006,Cs,1.427,25.1,0.2,55
6112,2006,Cs,0.674,22.4,100.8,55
6112,2006,Cs,3.02,17.9,58.1,55
6112,2007,Cs,2.08,13.6,190.8,55
6112,2007,Cs,3.252,15,46.5,55
6112,2007,Cs,1.796,25.3,0.2,55
6112,2007,Cs,1.09,26.3,0.9,55
6112,2006,B,1.975,12.1,45.7,55
6112,2006,B,2.055,14,26.9,55
6112,2006,B,1.273,15.7,0,55
6112,2006,B,0.514,18.9,31.3,55
6112,2006,B,0.347,22.4,0.6,55
6112,2006,B,0.298,25.5,0,55
6112,2006,B,0.226,26.3,0.5,55
6112,2006,B,0.46,27.1,0,55
6112,2006,B,0.954,22.7,26.9,55
6112,2006,B,1.047,16.8,13.3,55
6112,2006,B,0.762,12,40,55
6112,2007,B,1.02,11.5,30.9,55
6112,2007,B,2.024,13.4,12.3,55
6112,2007,B,2.874,14.7,21.4,55
6112,2007,B,1.465,18.5,3.1,55
6112,2007,B,0.966,23.8,17.1,55
6112,2007,B,0.325,25.3,0,55
6112,2007,B,0.346,27.5,0.5,55
6112,2007,B,0.51,25,2,55
6112,2006,Cs,3.668,10.1,124.3,55
6112,2006,Cs,2.958,12,95.3,55
6112,2006,Cs,2.862,14,37.3,55
6112,2006,Cs,3.525,17.4,69.6,55
6112,2006,Cs,1.63,21.4,4.8,55
6112,2006,Cs,1.251,24.3,0,55
6112,2006,Cs,0.871,24.8,0,55
6112,2006,Cs,0.918,25.7,0,55
6112,2006,Cs,3.6,21.7,60.9,55
6112,2006,Cs,3.899,15.3,41.5,55
6112,2006,Cs,1.958,10.3,79.6,55
6112,2007,Cs,2.573,9.4,104.1,55
6112,2007,Cs,3.945,11.8,80.6,55
6112,2007,Cs,4.702,13.1,71.9,55
6112,2007,Cs,3.21,16.9,15.7,55
6112,2007,Cs,1.387,23.3,31.3,55
6112,2007,Cs,0.771,24.3,0,55
6112,2007,Cs,0.296,25.7,4.1,55
6112,2007,Cs,0.39,24.2,0,55
6149,2006,Cf,3.049,12.7,155.3,11
6149,2006,Cf,2.769,19.6,305.6,11
6149,2006,Cf,2.876,23,214.5,11
6149,2006,Cf,3.7,26,354.5,11
6149,2006,Cf,3.871,29.5,272,11
6149,2006,Cf,4.24,29.1,110,11
6149,2006,Cf,3.676,23.7,50.2,11
6149,2006,Cf,3.031,21.6,56,11
6149,2006,Cf,1.945,14.5,94.7,11
6149,2006,Cf,1.222,7.6,18.2,11
6149,2007,Cf,0.974,5.3,59,11
6152,2007,Cf,0.339,4.8,69.4,24
6152,2007,Cf,0.549,10.8,85.5,24
6152,2007,Cf,0.677,12.9,121.8,24
6152,2007,Cf,0.817,17.1,138.9,24
6152,2007,Cf,1.507,25.2,68.6,24
6152,2007,Cf,1.801,26.7,157.8,24
6152,2007,Cf,1.98,30.7,28.9,24
6152,2007,Cf,1.826,29.7,161.1,24
6152,2007,Cf,2.146,23.8,101.5,24
6152,2007,Cf,1.172,19.7,6.2,24
6152,2007,Cf,0.838,13.1,12.6,24
6152,2007,Cf,0.594,7.8,59.3,24
6152,2008,Cf,0.452,2.2,70.2,24
6152,2008,Cf,0.605,4.2,57.7,24
6152,2008,Cf,0.809,14.6,152.7,24
6152,2008,Cf,0.872,18.5,109.2,24
6152,2008,Cf,1.269,24.3,130.3,24
6152,2008,Cf,1.832,26.7,153,24
6152,2008,Cf,2.534,30.1,159.5,24
6152,2008,Cf,1.728,29.3,138.2,24
6152,2008,Cf,2.291,25.9,99.8,24
6152,2008,Cf,1.483,20.3,77.4,24
6152,2008,Cf,0.843,13.1,199.6,24
6152,2008,Cf,0.632,8.2,2,24
6166,2008,Cs,2.062,7.9,64.4,24
6166,2008,Cs,2.342,7.5,51.2,24
6166,2008,Cs,2.621,9.4,83.6,24
6166,2008,Cs,3.071,13,64.7,24
6166,2008,Cs,3.746,17,89,24
6166,2008,Cs,5.27,21.6,49.6,24
6166,2008,Cs,2.496,25.1,0.8,24
6166,2008,Cs,1.307,25.6,7.2,24
6166,2008,Cs,3.169,21,46.1,24
6166,2008,Cs,4.184,17.7,61.8,24
6166,2008,Cs,4.803,12.5,137.4,24
6166,2008,Cs,2.991,7.9,208.3,24
6166,2009,Cs,2.309,7,72.8,24
6166,2009,Cs,1.515,7.3,71.3,24
6166,2009,Cs,2.303,11.8,56.4,24
6166,2009,Cs,3.375,16.1,56.9,24
6166,2009,Cs,4.502,21.3,17.8,24
6166,2009,Cs,5.573,22.8,123.9,24
6166,2009,Cs,4.327,26.5,12.5,24
6166,2009,Cs,2.345,27.5,19,24
6166,2009,Cs,4.434,23.4,98.3,24
6166,2009,Cs,5.958,17.6,88.7,24
6166,2009,Cs,5.277,14.2,134.3,24
6166,2009,Cs,3.238,10.1,142.5,24
6189,2008,A,1.64,25.3,352.2,13
6189,2008,A,1.644,25.2,68.3,13
6189,2008,A,1.42,22.5,27.9,13
6189,2008,A,1.115,21.4,0,13
6189,2009,A,0.814,21.7,0,13
6189,2009,A,1.121,23.9,3.8,13
6189,2009,A,1.037,25.7,18.7,13
6189,2009,A,0.752,28.7,29.6,13
6189,2009,A,0.585,29.1,118.6,13
6189,2009,A,1.02,29.4,77.3,13
6189,2009,A,1.227,25.4,381.4,13
6189,2009,A,1.237,26.2,220.3,13
6189,2009,A,1.48,26.2,189.2,13
6219,2007,Df,1.563,14,93.7,10
6219,2007,Df,3.612,20.5,90.6,10
6219,2007,Df,5.747,22,137.8,10
6219,2007,Df,4.554,21.2,236.5,10
6219,2007,Df,1.489,5.8,189,10
6219,2008,Df,1.925,14.2,70.8,10
6219,2008,Df,2.419,18.4,105.1,10
6219,2008,Df,4.813,23.9,195.8,10
6219,2008,Df,3.706,20.1,78.6,10
6219,2008,Df,1.686,6.2,139.9,10
6220,2006,Cf,2.057,20.5,55.5,17
6220,2006,Cf,2.926,25.9,87.9,17
6220,2006,Cf,2.126,27.3,90.4,17
6220,2006,Cf,2.313,26.9,170.3,17
6220,2006,Cf,1.198,23.3,88.1,17
6220,2006,Cf,1.092,18.1,81.7,17
6220,2006,Cf,0.652,12.1,102.6,17
6220,2007,Cf,1.121,10.9,126.9,17
6220,2007,Cf,1.644,16.5,45.9,17
6220,2007,Cf,1.68,23.2,9.6,17
6220,2007,Cf,1.85,26.8,52.7,17
6220,2007,Cf,1.877,27.5,108,17
6220,2007,Cf,3.231,28.8,167.2,17
6220,2007,Cf,2.481,25.4,59.7,17
6220,2007,Cf,1.951,21.2,100.2,17
6220,2007,Cf,1.279,13.4,40.9,17
6220,2007,Cf,0.881,13.1,155.7,17
6236,2006,B,1.929,17.4,32.3,16
6236,2006,B,1.807,12.6,27.2,16
6236,2007,B,0.888,-0.5,7.3,16
6236,2007,B,2.347,9.9,21.6,16
6236,2007,B,2.502,13.2,18.9,16
6236,2007,B,2.248,17.5,37.6,16
6236,2007,B,1.377,24,18.7,16
6236,2007,B,3.234,25.1,25.5,16
6236,2007,B,1.082,25.5,19.5,16
6236,2007,B,1.738,21.1,30.9,16
6236,2007,B,0.9,14.4,1.6,16
6236,2007,B,0.511,7.8,4.1,16
6236,2007,B,0.819,2,21.2,16
6236,2008,B,2.565,0.1,2.8,16
6236,2008,B,0.967,9.5,0.7,16
6236,2008,B,0.826,18.4,26.2,16
6243,2008,A,10.54,25.1,158.5,12
6243,2008,A,4.247,23.6,11,12
6243,2008,A,3.185,23,0,12
6243,2008,A,1.788,22.6,1.1,12
6243,2008,A,1.907,25.6,0,12
6243,2008,A,1.687,27.3,25.7,12
6243,2008,A,2.143,27.6,76.2,12
6243,2008,A,7.152,26.9,188.2,12
6243,2008,A,7.157,25.5,286.2,12
6243,2009,A,8.599,26.5,189.9,12
6243,2009,A,7.826,25.8,189.6,12
6243,2009,A,6.76,26.2,164.9,12
6246,2009,E,2.375,3.2,48.3,19
6246,2009,E,3.655,4.1,111.9,19
6246,2009,E,4.07,6.7,140.4,19
6246,2009,E,4.485,7.9,110.9,19
6246,2009,E,3.963,4.4,41.8,19
6246,2009,E,2.015,-1.4,78.2,19
6246,2009,E,0.86,-4.1,80.5,19
6246,2010,E,0.521,-7.6,78,19
6246,2009,Cf,2.912,8.5,20.7,19
6246,2009,Cf,3.484,12.5,87.9,19
6246,2009,Cf,4.883,13.5,87.1,19
6246,2009,Cf,4.775,15.7,154.8,19
6246,2009,Cf,3.932,16.7,50.1,19
6246,2009,Cf,2.946,13,58.3,19
6246,2009,Cf,2.477,6.8,52.7,19
6246,2009,Cf,1.76,4.3,111.1,19
6246,2009,Cf,0.54,-1.1,160.9,19
6246,2010,Cf,0.324,-1.6,76.5,19
6246,2010,Cf,1.424,1.3,62,19
6247,2007,A,4.506,27.4,211.4,24
6247,2007,A,5.025,27.7,188.6,24
6247,2007,A,5.424,28.2,90.2,24
6247,2007,A,4.126,28.1,72.4,24
6247,2007,A,4.006,27.5,254.1,24
6247,2007,A,1.635,25.1,0,24
6247,2007,A,1.41,23.8,6.8,24
6247,2007,A,1.12,23.6,1.3,24
6247,2007,A,1.298,25,13.1,24
6247,2007,A,2.405,26.3,225.8,24
6247,2007,A,4.983,26.5,270.8,24
6247,2007,A,3.929,26.4,144,24
6247,2009,A,1.366,23.4,0,24
6247,2009,A,1.244,23.4,2.2,24
6247,2009,A,1.136,24.6,19.4,24
6247,2009,A,1.608,26.5,116.1,24
6247,2009,A,4.723,26.6,169.7,24
6247,2009,A,4.036,26.9,232.5,24
6247,2010,A,3.651,27.8,318.9,24
6247,2010,A,4.895,28.3,126.4,24
6247,2010,A,2.771,28.4,215,24
6247,2010,A,2.377,26.8,0,24
6247,2010,A,1.284,25,0,24
6247,2010,A,0.778,23.7,0,24
6263,2008,Cs,1.875,10.1,100.9,36
6263,2008,Cs,2.229,11,89.1,36
6263,2008,Cs,2.849,11.7,60.6,36
6263,2008,Cs,2.87,15.3,125.6,36
6263,2008,Cs,2.583,15.3,74.6,36
6263,2008,Cs,1.587,21,6.2,36
6263,2008,Cs,1.764,21.5,0,36
6263,2008,Cs,2.384,21.7,0,36
6263,2008,Cs,1.388,19.3,23.7,36
6263,2008,Cs,3.114,15.3,26.6,36
6263,2008,Cs,2.162,9.9,21,36
6263,2008,Cs,2.406,8.2,87.8,36
6263,2005,Cs,2.119,9.5,87.4,36
6263,2005,Cs,2.185,9.5,53.3,36
6263,2005,Cs,2.096,13.7,73.9,36
6263,2005,Cs,2.517,16.5,26.8,36
6263,2005,Cs,2.008,18.1,26.5,36
6263,2005,Cs,2.074,22.6,0,36
6263,2005,Cs,1.212,22.6,1.1,36
6263,2005,Cs,1.233,24,16.6,36
6263,2005,Cs,1.388,21.5,9.7,36
6263,2005,Cs,1.742,19.1,74.1,36
6263,2005,Cs,1.809,13.9,16.2,36
6263,2005,Cs,1.831,11.1,34.8,36
6263,2004,Cs,1.935,12,103.5,36
6263,2004,Cs,1.831,11.7,38.9,36
6263,2004,Cs,2.449,12.6,64.9,36
6263,2004,Cs,2.162,15.5,27.5,36
6263,2004,Cs,2.096,17.6,15.3,36
6263,2004,Cs,2.318,23,1.5,36
6263,2004,Cs,1.919,23.8,0.5,36
6263,2004,Cs,1.278,23,9.9,36
6263,2004,Cs,1.654,21.8,21.5,36
6263,2004,Cs,1.986,18.1,86.2,36
6263,2004,Cs,2.981,13.5,7.5,36
6263,2004,Cs,2.162,11.2,23.5,36
6268,2008,Cs,1.4,7.7,30.8,11
6268,2008,Cs,1.033,9,22.1,11
6268,2008,Cs,2.282,14.2,105.8,11
6268,2008,Cs,1.354,23.3,6.6,11
6268,2008,Cs,1.101,24.2,2.4,11
6268,2009,Cs,1.708,6.3,43.8,11
6268,2009,Cs,2.49,10.9,27.4,11
6268,2009,Cs,1.942,18.3,36.1,11
6268,2009,Cs,2.088,22,23.6,11
6268,2009,Cs,1.433,25.5,5.7,11
6268,2009,Cs,1.003,15.9,40,11
6272,2007,Cf,1.128,12.8,30.5,36
6272,2007,Cf,1.433,17.5,44.8,36
6272,2007,Cf,1.685,18,64.4,36
6272,2007,Cf,2.129,20.4,173.2,36
6272,2007,Cf,2.855,26.5,218.8,36
6272,2007,Cf,3.902,28.2,276.3,36
6272,2007,Cf,4.284,30,79.4,36
6272,2007,Cf,3.971,28.6,274.9,36
6272,2007,Cf,3.084,27.7,138.4,36
6272,2007,Cf,2.22,24.4,25.2,36
6272,2007,Cf,1.548,19.1,10.4,36
6272,2007,Cf,1.218,17.2,26.2,36
6272,2008,Cf,1.181,11.7,86.9,36
6272,2008,Cf,1.097,10.5,46.1,36
6272,2008,Cf,1.556,18.8,101.1,36
6272,2008,Cf,1.954,22.3,163.2,36
6272,2008,Cf,2.734,25.2,396.2,36
6272,2008,Cf,3.559,26.6,683.5,36
6272,2008,Cf,4.208,28.5,217.3,36
6272,2008,Cf,4.254,28.9,192.2,36
6272,2008,Cf,4.001,28.5,200,36
6272,2008,Cf,3.664,25.2,101.1,36
6272,2008,Cf,2.969,19.3,38.9,36
6272,2008,Cf,1.959,15.3,20.9,36
6272,2009,Cf,1.769,11.8,8.2,36
6272,2009,Cf,1.525,20,0,36
6272,2009,Cf,1.38,17.1,166.5,36
6272,2009,Cf,1.595,21.4,148.7,36
6272,2009,Cf,1.901,25.6,262.6,36
6272,2009,Cf,2.169,27.8,209.5,36
6272,2009,Cf,2.475,29,216.1,36
6272,2009,Cf,2.52,29.8,248.8,36
6272,2009,Cf,2.592,29.1,106.5,36
6272,2009,Cf,2.938,25.2,46.7,36
6272,2009,Cf,3.465,17.3,85,36
6272,2009,Cf,3.259,14.9,63.5,36
6279,2008,Cf,1.296,14.5,54,19
6279,2008,Cf,2.222,16.5,81.6,19
6279,2008,Cf,2.238,13.4,74.2,19
6279,2008,Cf,1.531,9.3,50.6,19
6279,2008,Cf,0.615,6.6,64.5,19
6279,2009,Cf,0.674,3.9,44.9,19
6279,2009,Cf,1.793,6.7,21.3,19
6279,2009,Cf,2.016,12.1,61.6,19
6279,2009,Cf,2.696,14.7,40.5,19
6279,2009,Cf,2.258,16.3,93.1,19
6279,2009,Cf,2.16,16.9,59.6,19
6279,2009,Cf,1.695,14.1,14.7,19
6279,2009,Cf,0.752,11.1,37.4,19
6279,2010,Cf,0.864,2.1,58.7,19
6279,2010,Cf,1.597,9,25.6,19
6279,2010,Cf,2.074,10.8,24.3,19
6279,2010,Cf,1.636,15.4,46.1,19
6279,2010,Cf,1.354,17.7,39,19
6279,2010,Cf,0.994,15.3,102.9,19
6283,2007,Cf,5.266,9.2,11.4,9
6283,2008,Cf,2.2,7.6,46,9
6283,2008,Cf,2.352,7.8,29.6,9
6283,2008,Cf,3.901,8.1,56.6,9
6283,2008,Cf,4.022,11,40.7,9
6283,2008,Cf,5.205,18.6,78,9
6283,2008,Cf,5.327,17.7,34.2,9
6283,2008,Cf,3.202,14,47,9
6283,2008,Cf,3.93,8.6,51.8,9
6289,2008,E,0.362,5.5,49.6,10
6289,2008,E,0.736,7.8,76.9,10
6289,2008,E,1.254,9.9,106.1,10
6289,2008,E,1.164,7.8,88.8,10
6289,2008,E,0.566,5.1,92.2,10
6289,2009,E,0.238,4.3,64.4,10
6289,2009,E,0.894,8.4,75.4,10
6289,2009,E,0.999,10,101.4,10
6289,2009,E,1.392,8,113.8,10
6289,2009,E,0.91,5.4,88.6,10
6292,2006,Cs,6.264,13.9,45.4,8
6292,2006,Cs,4.512,18.8,54.1,8
6292,2006,Cs,1.896,7,231.7,8
6292,2007,Cs,4.296,8.4,113.1,8
6292,2007,Cs,4.776,12.7,83.9,8
6292,2007,Cs,6.432,17,61.4,8
6292,2007,Cs,6.024,12.8,0,8
6292,2008,Cs,3.432,8,121,8
6294,2009,A,2.931,27.4,200,12
6294,2009,A,8.763,27.2,200.5,12
6294,2009,A,7.924,27.3,227.1,12
6294,2009,A,10.795,26.4,304,12
6294,2009,A,9.065,26.8,351.6,12
6294,2010,A,10.901,27.1,152,12
6294,2010,A,6.324,28.4,200.3,12
6294,2010,A,8.907,28.1,196.5,12
6294,2010,A,8.183,28.4,340.6,12
6294,2010,A,16.201,28.3,302.3,12
6294,2010,A,7.569,27.7,212,12
6294,2010,A,5.782,27.2,206,12
6299,2009,Cf,0.634,11,21.2,12
6299,2009,Cf,0.894,11.8,47.6,12
6299,2009,Cf,0.9,15.5,264,12
6299,2009,Cf,1.137,19.3,267.8,12
6299,2009,Cf,1.702,23.6,112.4,12
6299,2009,Cf,3.584,28.1,53.1,12
6299,2009,Cf,3.026,26.6,137.4,12
6299,2009,Cf,3.082,26.3,144.3,12
6299,2009,Cf,2.155,25.3,112.7,12
6299,2009,Cf,1.898,21,83.5,12
6299,2009,Cf,1.109,13.9,46.5,12
6299,2009,Cf,1.491,10.6,211.2,12
6334,2007,Cf,1.22,6.2,70.6,40
6334,2007,Cf,2.08,7.3,30,40
6334,2007,Cf,2.709,12,1,40
6334,2007,Cf,3.093,12.9,75.7,40
6334,2007,Cf,3.085,15.8,71.9,40
6334,2007,Cf,2.862,14.1,11.2,40
6334,2007,Cf,1.97,10.3,19.8,40
6334,2007,Cf,1.018,7.3,67.1,40
6334,2007,Cf,0.941,5.7,51.3,40
6334,2008,Cf,0.94,7.2,78.2,40
6334,2008,Cf,1.016,5.3,14.7,40
6334,2008,Cf,1.431,8.2,52.1,40
6334,2008,Cf,3.351,14.1,33,40
6334,2008,Cf,3.073,15.3,43.7,40
6334,2008,Cf,2.228,16.4,54.6,40
6334,2008,Cf,1.721,12.9,18.3,40
6334,2008,Cf,1.49,9.8,27.4,40
6334,2008,Cf,1.013,7.6,62.2,40
6334,2008,Cf,0.844,3.8,49.8,40
6334,2009,Cf,0.951,2.7,87.6,40
6334,2009,Cf,1.258,4.1,62,40
6334,2009,Cf,2.042,6.8,35.6,40
6334,2009,Cf,3.27,12.8,54.6,40
6334,2009,Cf,3.493,15.8,22.4,40
6334,2009,Cf,2.976,16.6,72.6,40
6334,2009,Cf,2.009,17,39.9,40
6334,2009,Cf,1.917,14.3,83.8,40
6334,2009,Cf,1.716,11.3,47.5,40
6334,2009,Cf,1.04,9.2,164.8,40
6334,2009,Cf,0.594,3.5,117.1,40
6334,2010,Cf,0.702,1.3,63.2,40
6334,2010,Cf,1.147,3.5,82.8,40
6334,2010,Cf,1.884,6,64.5,40
6334,2010,Cf,2.544,9.3,19.6,40
6334,2010,Cf,3.68,11.2,35.8,40
6334,2010,Cf,2.59,18.1,21.8,40
6334,2010,Cf,2.589,15.7,101.1,40
6334,2010,Cf,2.405,13.6,45.5,40
6334,2010,Cf,1.836,10.5,78.5,40
6334,2010,Cf,0.882,5.4,32.3,40
6344,2007,Df,2.284,13.9,113.8,22
6344,2007,Df,4.726,21,215,22
6344,2007,Df,5.203,21.3,165.4,22
6344,2007,Df,2.192,12.6,137.4,22
6344,2007,Df,1.675,5.5,105.9,22
6344,2007,Df,0.36,1.6,148.2,22
6344,2008,Df,1.269,9.2,157.4,22
6344,2008,Df,3.03,14.5,133,22
6344,2008,Df,5.36,17.8,199.7,22
6344,2008,Df,5.544,23.6,200,22
6344,2008,Df,4.437,19,131.8,22
6344,2008,Df,3.338,12.7,96.1,22
6344,2008,Df,1.813,5.5,106.1,22
6344,2008,Df,0.916,1.5,121.4,22
6344,2009,Df,3.632,9,95.5,22
6344,2009,Df,5.151,18.4,158.5,22
6344,2009,Df,5.295,21.7,368.2,22
6344,2009,Df,9.713,22.3,218.9,22
6344,2009,Df,6.139,18.1,85.1,22
6344,2009,Df,3.508,12.1,119.8,22
6344,2009,Df,1.813,6.3,189.6,22
6344,2009,Df,1.296,0.8,134.8,22
6347,2003,Cs,1.182,1.1,250.9,132
6347,2003,Cs,1.128,-1.1,34.8,132
6347,2003,Cs,1.073,1.7,211.6,132
6347,2003,Cs,1.486,3.7,164.4,132
6347,2003,Cs,2.009,7,51.5,132
6347,2003,Cs,4.318,11.9,31.1,132
6347,2003,Cs,5.171,13.6,22.8,132
6347,2003,Cs,5.089,13.3,7.9,132
6347,2003,Cs,3.44,10.5,35.6,132
6347,2003,Cs,2.258,5.9,279.5,132
6347,2003,Cs,1.104,-0.9,130.7,132
6347,2003,Cs,0.884,-0.7,272.9,132
6347,2004,Cs,0.83,-1.1,246.5,132
6347,2004,Cs,1.022,0.1,126.9,132
6347,2004,Cs,1.325,2.5,113.2,132
6347,2004,Cs,2.178,6.1,18.3,132
6347,2004,Cs,3.415,9.3,39.2,132
6347,2004,Cs,4.79,12.6,29.6,132
6347,2004,Cs,5.67,14.8,25.7,132
6347,2004,Cs,5.066,14.2,68.4,132
6347,2004,Cs,3.087,9.2,110.4,132
6347,2004,Cs,2.015,5.5,178.5,132
6347,2004,Cs,1.273,1.8,234.1,132
6347,2004,Cs,0.944,0,216.9,132
6347,2005,Cs,0.613,-1.3,246.5,132
6347,2005,Cs,0.807,-0.6,126.9,132
6347,2005,Cs,1.165,3.3,113.2,132
6347,2005,Cs,2.32,5.6,18.3,132
6347,2005,Cs,3.09,9.4,39.2,132
6347,2005,Cs,4.245,10.6,29.6,132
6347,2005,Cs,5.263,12.8,25.7,132
6347,2005,Cs,5.538,13.8,68.4,132
6347,2005,Cs,4.018,9.5,110.4,132
6347,2005,Cs,2.734,5.2,178.5,132
6347,2005,Cs,1.553,0.3,234.1,132
6347,2005,Cs,0.94,-0.5,216.9,132
6347,2006,Cs,0.756,0.7,323.3,132
6347,2006,Cs,0.593,-1.6,156.9,132
6347,2006,Cs,0.972,0.8,180.3,132
6347,2006,Cs,1.511,4.3,66.3,132
6347,2006,Cs,3.349,8.2,41.4,132
6347,2006,Cs,4.7,11.6,39,132
6347,2006,Cs,5.294,13.9,20.9,132
6347,2006,Cs,4.32,12.7,0.2,132
6347,2006,Cs,4.589,10.6,66.2,132
6347,2006,Cs,2.751,4.9,57.4,132
6347,2006,Cs,1.129,-0.4,377.3,132
6347,2006,Cs,0.75,-0.9,259.4,132
6347,2007,Cs,0.804,-1.9,206.5,132
6347,2007,Cs,1.398,0,163.5,132
6347,2007,Cs,1.667,1.7,143,132
6347,2007,Cs,2.424,3.3,105.9,132
6347,2007,Cs,3.666,7.8,45.3,132
6347,2007,Cs,3.504,10,92.4,132
6347,2007,Cs,5.071,13.6,59.2,132
6347,2007,Cs,4.854,12.4,27.5,132
6347,2007,Cs,3.015,9.3,70.7,132
6347,2007,Cs,1.934,4.2,162.6,132
6347,2007,Cs,0.906,0.6,213.7,132
6347,2007,Cs,0.851,-2.1,237.9,132
6347,2008,Cs,0.797,-2.1,195.5,132
6347,2008,Cs,0.904,-0.8,80.5,132
6347,2008,Cs,1.012,0.4,93.6,132
6347,2008,Cs,1.552,2.4,38,132
6347,2008,Cs,2.956,8,39.5,132
6347,2008,Cs,3.551,9.5,38.4,132
6347,2008,Cs,4.307,12.9,19.9,132
6347,2008,Cs,4.523,12.5,72,132
6347,2008,Cs,3.279,9.7,6.9,132
6347,2008,Cs,2.197,4.3,146.4,132
6347,2008,Cs,1.386,2.5,171.5,132
6347,2008,Cs,0.575,-3.6,169.1,132
6347,2009,Cs,0.736,-3,103.3,132
6347,2009,Cs,0.79,-1.8,54.5,132
6347,2009,Cs,0.951,-0.3,128.2,132
6347,2009,Cs,1.761,4,41.8,132
6347,2009,Cs,2.842,7.3,63.2,132
6347,2009,Cs,3.76,12.6,31.3,132
6347,2009,Cs,5.381,14.8,42.7,132
6347,2009,Cs,4.354,13.2,9.5,132
6347,2009,Cs,3.596,10,64.3,132
6347,2009,Cs,2.136,4.8,164.9,132
6347,2009,Cs,1.21,1.4,412.7,132
6347,2009,Cs,0.73,-2.9,147.3,132
6347,2006,Cs,1.946,2.9,449.2,132
6347,2006,Cs,1.891,0.6,202,132
6347,2006,Cs,2.809,3.4,199.7,132
6347,2006,Cs,4.484,7.2,110.6,132
6347,2006,Cs,7.996,11.5,34.1,132
6347,2006,Cs,8.808,15.2,27.6,132
6347,2006,Cs,5.726,17.6,12.8,132
6347,2006,Cs,4.32,16.8,7,132
6347,2006,Cs,6.968,14.3,78.2,132
6347,2006,Cs,5.831,8.5,62,132
6347,2006,Cs,2.589,3.2,512.9,132
6347,2006,Cs,1.453,1,408.5,132
6347,2007,Cs,1.777,0.2,330.2,132
6347,2007,Cs,2.641,2.6,179.2,132
6347,2007,Cs,3.668,4.5,286.1,132
6347,2007,Cs,4.855,6.4,143.8,132
6347,2007,Cs,6.746,10.9,82.5,132
6347,2007,Cs,6.963,12.8,93.8,132
6347,2007,Cs,7.718,17,47.6,132
6347,2007,Cs,6.313,15.9,42.7,132
6347,2007,Cs,4.583,13.1,82.6,132
6347,2007,Cs,3.934,7.9,163.7,132
6347,2007,Cs,2.366,3.4,282.7,132
6347,2007,Cs,1.662,0.7,373.9,132
6347,2008,Cs,1.283,-0.7,295.8,132
6347,2008,Cs,1.769,1.6,119.4,132
6347,2008,Cs,2.039,3,163.1,132
6347,2008,Cs,3.282,5.4,31.6,132
6347,2008,Cs,5.173,11.6,10.6,132
6347,2008,Cs,5.983,12.8,14.2,132
6347,2008,Cs,4.685,16.6,13.4,132
6347,2008,Cs,5.874,16.1,90.3,132
6347,2008,Cs,4.792,13.5,29.8,132
6347,2008,Cs,3.873,7.5,154.9,132
6347,2008,Cs,2.791,5.9,246.4,132
6347,2008,Cs,1.764,-0.4,162.3,132
6347,2009,Cs,1.223,-1.4,157.5,132
6347,2009,Cs,1.276,0.3,74,132
6347,2009,Cs,1.978,2.3,216.6,132
6347,2009,Cs,3.275,6.7,54.5,132
6347,2009,Cs,4.464,10.8,97.7,132
6347,2009,Cs,6.355,15.7,28.8,132
